port_name,ref_date,feat_mean_queue_length,feat_max_queue_length,feat_mean_berth_count,feat_max_berth_count,feat_arrival_count,feat_departure_count,feat_mean_port_vessels,feat_service_rate,feat_p95_waiting_hours,feat_p50_waiting_hours,feat_mean_waiting_hours,feat_p95_service_hours,feat_mean_service_hours,feat_n_visits,feat_n_wait_visits,feat_n_direct_visits,feat_mean_gross_tonnage,feat_pct_waiting,feat_queue_to_berth_ratio,feat_p95_waiting_hours_lag1w,feat_p95_waiting_hours_lag2w,feat_p95_waiting_hours_lag4w,feat_mean_waiting_hours_lag1w,feat_mean_waiting_hours_lag2w,feat_mean_waiting_hours_lag4w,feat_mean_queue_length_lag1w,feat_mean_queue_length_lag2w,feat_mean_queue_length_lag4w,feat_n_visits_lag1w,feat_n_visits_lag2w,feat_n_visits_lag4w,feat_mean_berth_count_lag1w,feat_mean_berth_count_lag2w,feat_mean_berth_count_lag4w,feat_service_rate_lag1w,feat_service_rate_lag2w,feat_service_rate_lag4w,feat_p95_waiting_hours_roll4w_mean,feat_p95_waiting_hours_roll4w_std,feat_p95_waiting_hours_roll8w_mean,feat_p95_waiting_hours_roll8w_std,feat_mean_queue_length_roll4w_mean,feat_mean_queue_length_roll4w_std,feat_mean_queue_length_roll8w_mean,feat_mean_queue_length_roll8w_std,feat_n_visits_roll4w_mean,feat_n_visits_roll4w_std,feat_n_visits_roll8w_mean,feat_n_visits_roll8w_std,feat_service_rate_roll4w_mean,feat_service_rate_roll4w_std,feat_service_rate_roll8w_mean,feat_service_rate_roll8w_std,feat_p95_waiting_change_1w,feat_queue_length_change_1w,feat_consecutive_high_days,feat_high_pct_4w,feat_waiting_trend_4w,feat_week_of_year,feat_month,feat_quarter,feat_day_of_week,target_p95_waiting_1w,target_p95_waiting_2w,target_p95_waiting_4w,macro_gscpi,macro_bdi_weekly,macro_fbx_weekly,macro_ism_pmi,macro_us_imports_goods,macro_us_exports_goods,macro_us_trade_balance
NEW_YORK_NEW_JERSEY,2022-04-13,1.141317791005291,4,14.751339285714284,27,70,69,18.284371693121688,0.9857142857142858,0.0,0.0,0.0,80.67083333333333,44.51920335429769,53,0,53,64684.71153846154,0.0,0.07737045219416676,0.0,0.0,0.0,0.0,0.0,0.3427442528735632,0.04551917989417989,0.07774140211640211,0.907037037037037,65,67,58,12.58486607142857,8.909239417989417,16.863429232804233,0.7887323943661971,1.1216216216216217,1.0317460317460319,1.1546626984126984,2.5279096033065316,0.6326537698412699,1.8928267382255988,0.3177960246598639,0.28497346627312475,0.3984691515495086,0.2685930691833438,59.535714285714285,6.379841765465759,56.732142857142854,6.034720966445525,1.0123306491964055,0.11581217137876192,0.9934602699112508,0.08810629418906869,0.0,1.095798611111111,0,0.0,0.0,15,4,2,3,0.0,0.0,0.0,3.775205164,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
PORT_OF_VIRGINIA,2022-04-13,16.519249338624338,21,13.82276124338624,22,108,112,33.122156084656076,1.037037037037037,0.0,0.0,3.1608783783783783,140.24666666666667,39.624722222222225,37,2,35,71920.35135135135,0.05405405405405406,1.195075936548371,289.14166666666665,36.43611111111111,37.11944444444445,51.72251683501683,6.831130490956073,5.561222222222223,14.975431547619046,15.321104497354497,14.737776124338621,66,43,30,12.96770171957672,5.763668981481482,11.695342261904761,0.7391304347826086,1.2142857142857142,0.9886363636363636,117.51688492063491,111.44004030615861,114.79217757936509,90.80456028280263,14.99636650840892,0.9026083062208684,15.450239040060467,1.0997982796280197,42.25,14.796458535243676,40.142857142857146,11.689044710059342,0.9953571723470451,0.10732042380018837,1.0028176234696236,0.08100247346662122,-289.14166666666665,1.5438177910052922,0,0.6071428571428571,-9.279861111111112,15,4,2,3,157.82083333333333,34.08777777777778,269.8327777777778,3.775205164,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
HOUSTON,2022-04-14,12.24165343915344,23,9.714778439153438,17,90,100,26.33105489417989,1.1111111111111112,97.2,0.0,11.181369731800766,79.08416666666666,38.02130268199234,29,3,26,39550.57142857143,0.10344827586206896,1.2601062922666302,283.4769444444444,265.69416666666666,94.64361111111111,58.56377777777778,49.505725806451615,31.592798353909465,19.356294642857144,19.67999669312169,18.355795304232803,30,31,27,9.43652447089947,9.243809523809524,6.823761574074073,0.9880952380952381,0.9418604651162791,1.058139534883721,240.5406746031746,72.40341336275291,197.9650892857143,76.36869065406927,18.596439377834464,1.8049905621044138,19.003416713907786,1.5969597836160914,31.321428571428573,5.862963297202045,29.321428571428573,7.286618227600846,1.0206728138485117,0.11362825054109536,1.008509591553265,0.10182658306001238,-186.27694444444444,-7.1146412037037035,61,1.0,0.6390972222222224,15,4,2,4,130.665,150.0825,141.15694444444443,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
LOS_ANGELES_LONG_BEACH,2022-04-14,8.726989087301588,16,21.924920634920632,41,83,39,32.745013227513226,0.46987951807228917,125.64777777777778,0.0,15.432640961857379,276.2366666666667,108.2167744610282,67,13,54,73867.86363636363,0.19402985074626866,0.39803971164218444,67.08222222222223,71.69888888888889,131.76944444444445,11.025394736842106,14.155941358024691,15.70898888888889,12.615343915343914,10.36392857142857,11.730613425925926,38,72,50,22.778880621693123,22.916278108465608,22.208597883597886,1.7115384615384615,0.9387755102040817,0.7758620689655172,64.07457341269841,29.326837665453958,86.94279761904762,66.89680172297317,10.884046378968252,0.833548406887313,12.060246952947844,1.4264929824119748,53.82142857142857,9.396822045258967,54.785714285714285,8.706767035346264,1.0200628623850687,0.1710191246178352,1.0080484060189532,0.15710363853676695,58.56555555555555,-3.888354828042326,20,0.7142857142857142,-1.5304166666666674,15,4,2,4,82.04861111111111,69.62583333333333,57.71388888888889,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
NEW_YORK_NEW_JERSEY,2022-04-14,1.3474041005291006,4,14.47668816137566,27,68,67,18.19282738095238,0.9852941176470589,0.0,0.0,0.0,105.6125,48.3765329218107,54,0,54,66966.01886792453,0.0,0.093074057098503,0.0,0.0,0.0,0.0,0.0,0.15775862068965515,0.1532638888888889,0.07774140211640211,0.7916352513227511,55,77,58,13.06856316137566,9.249333664021163,16.446954365079367,0.9375,0.9523809523809523,1.03125,1.1546626984126984,2.5279096033065316,0.6326537698412699,1.8928267382255988,0.3261631944444444,0.3056074416805383,0.4099180071334088,0.28610110655995913,59.357142857142854,6.493382875206224,56.660714285714285,6.055130914324682,1.0106866582667002,0.11585306658740116,0.9932051678704344,0.08810769619173887,0.0,1.1941402116402118,0,0.0,0.0,15,4,2,4,0.0,0.0,0.0,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
PORT_OF_VIRGINIA,2022-04-14,16.354829695767194,21,13.858639219576718,22,108,109,32.799713955026455,1.0092592592592593,53.37916666666667,0.0,8.30296052631579,140.24666666666667,38.74934941520468,38,3,35,70445.92105263157,0.07894736842105263,1.1801180070164723,287.1672222222222,224.04805555555555,37.11944444444445,34.87688596491228,33.55074726134585,5.752988505747127,15.389300595238096,14.759990079365078,14.757066798941798,38,71,29,13.70231316137566,5.9339814814814815,11.51376488095238,0.9469026548672567,1.0064516129032257,0.9888888888888889,116.19119047619047,112.64613398009801,110.79188492063493,90.83971236391554,15.059990551776265,0.9454747184895523,15.48173153462774,1.1047863711218946,42.5,14.640127503998508,39.625,11.152761582186312,0.9970857678256405,0.10759759695637812,1.0038787859113831,0.081055494014242,-233.78805555555556,0.965529100529098,1,0.6071428571428571,4.064930555555556,15,4,2,4,151.19333333333333,34.08777777777778,269.8327777777778,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
HOUSTON,2022-04-15,11.541762566137566,18,9.273525132275132,17,87,93,24.904507275132275,1.0689655172413792,56.45333333333333,0.0,11.397348484848484,79.57583333333334,42.1875505050505,33,5,28,40700.9375,0.15151515151515152,1.2445927952433287,281.9797222222222,265.69416666666666,94.64361111111111,31.020181623931624,70.26169117647059,29.196870370370373,19.12355324074074,18.8878373015873,17.942911706349207,26,34,30,10.017093253968254,9.594492394179895,6.82360615079365,1.0365853658536586,1.0,0.9894736842105263,240.63197420634918,72.21398952916407,195.95707341269843,77.52548238702255,18.378077168367348,2.1684270824414242,18.910240221088433,1.82466497203965,31.392857142857142,5.820393812018545,29.0,6.878160430601382,1.0225646558566328,0.11471096661081988,1.011619844663518,0.1022597954527467,-225.5263888888889,-7.581790674603175,62,1.0,-9.547569444444445,15,4,2,5,130.665,172.5586111111111,141.15694444444443,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
LOS_ANGELES_LONG_BEACH,2022-04-15,9.524358465608465,15,25.10370205026455,41,53,44,36.96695932539683,0.8301886792452831,123.17611111111111,0.0,13.473156565656565,234.39833333333334,96.22070707070706,44,8,36,71754.42857142857,0.18181818181818182,0.3794005540114389,67.08222222222223,75.4525,25.04888888888889,13.644454926624737,16.402318376068376,4.542578502415459,11.671316137566137,10.765944113756612,11.94783234126984,53,78,46,20.70520171957672,23.338427579365078,24.067205687830686,1.013157894736842,0.9797979797979798,0.7735849056603774,63.855942460317465,28.82195507496853,88.52011904761903,66.7466202801186,10.77677408116024,0.9103050825357147,12.009919394841267,1.4931489190516332,54.42857142857143,9.685531674075726,55.05357142857143,8.849077286992637,1.0091349141388821,0.1952593270848934,1.0028336695219449,0.1697592761959168,56.093888888888884,-2.146957671957672,21,0.7142857142857142,24.531805555555557,15,4,2,5,69.30111111111111,86.27305555555556,57.71388888888889,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
NEW_YORK_NEW_JERSEY,2022-04-15,1.2144609788359788,4,14.768647486772487,27,63,63,18.33031415343915,1.0,0.0,0.0,0.0,117.84027777777777,45.20625252525253,55,0,55,68261.61818181818,0.0,0.0822323763854279,0.0,0.0,0.0,0.0,0.0,0.29921374764595104,0.32000165343915343,0.07774140211640211,0.8332953042328042,60,63,59,13.764360119047618,9.867336309523807,16.02653439153439,0.863013698630137,1.0285714285714285,1.0634920634920635,1.1546626984126984,2.5279096033065316,0.6326537698412699,1.8928267382255988,0.3460120819160998,0.3515535303141945,0.42691710364701424,0.3123066698773337,59.214285714285715,6.567919467956837,56.660714285714285,6.055130914324682,1.0090453767540952,0.11587648206312715,0.994430658066513,0.08749893270337394,0.0,0.8944593253968254,0,0.0,0.0,15,4,2,5,0.0,0.0,0.0,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
PORT_OF_VIRGINIA,2022-04-15,16.310071097883597,21,13.610350529100527,22,101,104,32.305889550264546,1.0297029702970297,151.19333333333333,0.0,16.879099099099097,116.98861111111111,36.64165915915916,37,5,32,72232.66666666667,0.13513513513513514,1.198357901437641,287.1672222222222,224.04805555555555,37.11944444444445,32.324918699186995,35.85891203703704,6.951527777777778,15.821311177248676,14.913037367724865,14.90692294973545,41,60,24,14.095978835978833,7.128622685185186,11.186416997354497,0.923728813559322,0.9924242424242424,1.0,116.77189484126984,112.26467696520493,109.81854166666666,91.16285705990097,15.117053512377172,0.97429135684708,15.491384135251321,1.110093382354308,42.82142857142857,14.430044714975445,39.625,11.152761582186312,0.9978132810531538,0.1076089874510938,1.0043842658811488,0.08099816405699548,-135.9738888888889,0.48875992063492113,2,0.6428571428571428,28.518472222222222,15,4,2,5,6.845833333333333,34.08777777777778,269.8327777777778,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
HOUSTON,2022-04-16,11.427941468253966,17,9.190367063492063,17,84,85,24.319786706349205,1.0119047619047619,56.45333333333333,0.0,12.040833333333332,79.57583333333334,41.95952861952862,33,6,27,39533.75,0.18181818181818182,1.2434695360156476,281.9797222222222,282.9972222222222,94.64361111111111,25.806921296296295,73.7478853046595,29.196870370370373,18.42258597883598,18.360960648148147,18.946360780423277,24,31,30,10.541979166666664,9.806502976190474,6.9699289021164015,1.0886075949367089,0.9651162790697675,0.9393939393939394,239.26803571428573,75.36535899035383,193.08664186507937,79.67088617455673,18.149464699074073,2.524241713571548,18.810545251086545,2.0611857851475035,31.5,5.82141639885763,28.732142857142858,6.40025872041993,1.025403649893449,0.11484525965065404,1.0141383730441154,0.10189723871690815,-225.5263888888889,-6.994644510582013,63,1.0,-9.547569444444445,15,4,2,6,140.97027777777777,150.0825,141.15694444444443,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
LOS_ANGELES_LONG_BEACH,2022-04-16,9.291924603174602,15,26.276724537037037,41,55,49,38.12604662698413,0.8909090909090909,125.64777777777778,0.0,17.27927160493827,219.02805555555557,87.54603703703704,45,10,35,69646.6046511628,0.2222222222222222,0.3536180694849404,67.08222222222223,75.4525,25.04888888888889,13.349134615384616,14.268016666666668,4.533022875816994,11.371734457671957,10.939970238095237,11.584143518518518,52,50,51,20.044270833333332,24.159852843915342,25.774920634920633,1.1111111111111112,0.9538461538461539,0.8245614035087719,67.36048611111111,29.87507409910449,89.17939484126984,66.9059987809485,10.690221442743763,0.9100489127325675,11.969314590419499,1.5294860864047024,54.357142857142854,9.757102961487007,55.0,8.907606555380333,1.0111564774812,0.193010367246318,1.0048236459370392,0.1669993278721387,58.56555555555555,-2.0798098544973556,22,0.75,25.149722222222223,15,4,2,6,82.04861111111111,60.13027777777778,93.83472222222223,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
NEW_YORK_NEW_JERSEY,2022-04-16,1.14448082010582,4,14.077352843915344,25,58,65,17.432041997354496,1.1206896551724137,0.0,0.0,0.0,122.17694444444444,45.36335034013606,49,0,49,68090.24489795919,0.0,0.08129943411914259,0.0,0.0,5.971111111111111,0.0,0.0,0.539662037037037,0.38998181216931216,0.029756944444444444,0.6132771164021164,64,64,60,14.974690806878307,9.763086970899469,15.384204695767195,0.8831168831168831,1.0298507462686568,1.1363636363636365,1.1546626984126984,2.5279096033065316,0.6326537698412699,1.8928267382255988,0.359625141723356,0.37754060870357775,0.4428743563397581,0.3291633121229987,59.07142857142857,6.616077899517738,56.767857142857146,5.969592863926235,1.0067778030579502,0.11539178027478911,0.9950684131685537,0.08740532543570896,0.0,0.7544990079365079,0,0.0,-1.4927777777777778,15,4,2,6,0.0,0.0,0.0,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
PORT_OF_VIRGINIA,2022-04-16,16.174538690476187,21,13.540586970899469,23,96,100,32.12738260582011,1.0416666666666667,151.19333333333333,0.0,16.434912280701752,116.98861111111111,34.2378216374269,38,5,33,77093.8918918919,0.13157894736842105,1.194522713471538,161.36138888888888,255.4138888888889,37.11944444444445,18.58966931216931,44.934837962962966,6.951527777777778,16.27740740740741,14.29526951058201,15.673959986772488,42,60,24,14.643925264550262,7.862724867724868,10.34491898148148,0.9396551724137931,0.9787234042553191,0.9893617021276596,120.8459623015873,111.33303985250726,110.59187996031746,91.32970313951934,15.167165946239606,0.9988585973764167,15.489850363756613,1.1088795115411687,43.285714285714285,14.004912214561234,39.660714285714285,11.14087769631082,0.9988741014209049,0.10777761807969592,1.0041382785494963,0.080898134570626,-10.168055555555554,-0.10286871693122279,3,0.6785714285714285,28.518472222222222,15,4,2,6,18.405,34.08777777777778,237.2436111111111,2.850260365,2055.0,9416.123828,57.2,291454.0,171473.0,-119981.0
HOUSTON,2022-04-17,11.433551587301586,17,9.147028769841269,17,84,84,24.3059623015873,1.0,97.2,0.0,11.363138888888889,85.76833333333333,41.653675925925924,30,5,25,37489.51724137931,0.16666666666666666,1.249974376925459,281.9797222222222,282.9972222222222,94.64361111111111,29.383454106280194,63.55297491039427,28.255035842293907,17.007508267195764,18.636243386243383,18.786830357142858,23,31,31,10.64481646825397,9.779054232804233,6.9661607142857145,1.16,1.011764705882353,1.326086956521739,237.9040972222222,78.3655276844461,189.73656746031745,81.4138585941662,17.880949723639453,2.819006399500739,18.70437003968254,2.27825270345338,31.607142857142858,5.820393812018547,28.482142857142858,5.929866076760194,1.0279933221259785,0.1136452373653323,1.0150185148204522,0.10165670730128112,-184.77972222222223,-5.573956679894177,64,1.0,0.6390972222222224,15,4,2,7,149.05333333333334,165.6538888888889,147.32805555555555,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
LOS_ANGELES_LONG_BEACH,2022-04-17,9.863801256613755,16,26.68324239417989,41,56,50,39.17218584656084,0.8928571428571429,125.64777777777778,0.0,19.166426767676768,219.02805555555557,90.00597222222223,44,11,33,66096.26190476191,0.25,0.3696627685234098,72.25694444444444,75.4525,19.635277777777777,14.460602725366876,15.178741134751773,4.396707818930041,10.77714947089947,11.134014550264551,11.247017195767194,53,47,54,19.69631944444444,24.648634259259257,26.920934193121692,1.0285714285714285,0.967741935483871,0.8833333333333333,70.95330357142858,30.63751336574623,89.36364583333332,66.99347311873625,10.608356481481481,0.9295476517890601,11.915631141345425,1.5699559273873593,54.142857142857146,9.898425934401708,54.80357142857143,9.005896336910002,1.0135260377454973,0.19103185189580835,1.0076542660211802,0.16360666642676167,53.39083333333333,-0.9133482142857154,23,0.7857142857142857,26.503125,15,4,2,7,69.62583333333333,104.23138888888889,107.24666666666667,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
NEW_YORK_NEW_JERSEY,2022-04-17,1.03239914021164,4,13.270998677248677,25,57,68,16.380686177248677,1.1929824561403508,0.0,0.0,0.0,122.17694444444444,46.09873792270532,46,0,46,69318.32608695653,0.0,0.07779362844648217,0.0,0.0,5.971111111111111,0.0,0.0,0.6109381551362683,0.4565443121693122,0.07527612433862434,0.4195585317460318,57,68,53,15.68432208994709,9.915628306878308,14.066985780423277,0.927536231884058,0.958904109589041,1.271186440677966,0.9414087301587301,2.352308050836409,0.6326537698412699,1.8928267382255988,0.37859670256991684,0.4032312979838626,0.45786266416288735,0.34165016737949977,58.67857142857143,6.880210867938702,56.767857142857146,5.969592863926235,1.0062180180154063,0.11477623117969366,0.997839349129145,0.08889835382111462,0.0,0.5758548280423277,0,0.0,-1.4927777777777778,15,4,2,7,0.0,0.0,0.0,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
PORT_OF_VIRGINIA,2022-04-17,15.860653108465605,19,13.700208333333334,23,91,94,32.04020502645503,1.032967032967033,151.19333333333333,0.0,17.843619047619047,116.98861111111111,34.81607936507936,35,5,30,75808.85294117648,0.14285714285714285,1.1576943008870744,0.0,287.1672222222222,37.11944444444445,8.979391891891892,47.645740740740735,6.393939393939394,16.59844742063492,14.062833994708994,14.896939484126984,37,66,22,14.572819113756614,8.975295965608465,9.772820767195768,1.0188679245283019,0.9121621621621622,1.3370786516853932,124.92002976190476,110.23750857477063,111.36521825396825,91.4895895290769,15.185043757086166,1.0126498028889463,15.47600168886999,1.0950682023940752,43.785714285714285,13.532832894023572,39.642857142857146,11.142757242309418,1.0007421358687265,0.10805955393612961,1.0050664204248032,0.08102742035302349,151.19333333333333,-0.7377943121693136,4,0.7142857142857142,28.518472222222222,15,4,2,7,18.405,119.58444444444444,174.34833333333333,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
HOUSTON,2022-04-18,11.466767526455026,18,9.302706679894179,17,80,104,24.221815476190475,1.3,43.69833333333333,0.0,6.382906746031746,85.76833333333333,42.22484126984127,28,5,23,39977.0,0.17857142857142858,1.2326270107212995,281.9797222222222,282.9972222222222,248.39194444444445,33.857033333333334,67.9930658436214,47.72783333333333,15.594141865079365,18.589062499999997,18.97835152116402,25,27,40,10.592121362433861,9.373088624338624,7.3221180555555545,1.103896103896104,1.0465116279069768,0.8942307692307693,237.99539682539685,78.19374152921162,187.11411210317462,81.99545727807613,17.61833262471655,3.0634085798985575,18.5823757263322,2.476480197929474,31.571428571428573,5.827321164795331,28.535714285714285,5.929783947357383,1.0163473593930592,0.0975320828544896,1.0159461586052387,0.10127079657116801,-238.2813888888889,-4.127374338624339,0,1.0,-51.17340277777778,16,4,2,1,149.05333333333334,165.6538888888889,147.32805555555555,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
LOS_ANGELES_LONG_BEACH,2022-04-18,10.382362764550264,17,26.826579034391532,41,60,52,39.873167989417986,0.8666666666666667,125.64777777777778,0.0,18.74651570048309,205.6263888888889,83.17481280193236,46,12,34,62533.651162790695,0.2608695652173913,0.3870177688791452,94.03888888888889,75.4525,25.04888888888889,13.450866666666666,15.54408163265306,5.315571581196581,10.375851521164021,11.153988095238095,11.001094576719575,50,49,52,19.65910218253968,24.82633432539683,28.053262235449733,1.0461538461538462,0.9701492537313433,0.9310344827586207,74.73946428571428,30.611248511089595,89.54789682539683,67.0803181030095,10.558955912226,0.9311031274717152,11.862721088435373,1.588509653898719,53.785714285714285,10.082464215462656,54.535714285714285,9.10137709003781,1.013866173799919,0.19079979330356697,1.0101473086927943,0.1606973391040799,31.608888888888885,0.006511243386242427,24,0.8214285714285714,25.149722222222223,16,4,2,1,69.62583333333333,124.76777777777778,107.95583333333333,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
NEW_YORK_NEW_JERSEY,2022-04-18,0.8195684523809523,4,12.91493386243386,25,53,57,15.522835648148147,1.0754716981132075,0.0,0.0,0.0,122.17694444444444,47.65173456790124,45,0,45,73630.91111111111,0.0,0.06345897401494723,0.0,0.0,0.0,0.0,0.0,0.4801565656565656,0.6693749999999999,0.07527612433862434,0.3908945105820106,54,68,55,15.761152447089946,10.595373677248677,12.494122023809522,0.9705882352941176,0.8918918918918919,1.1428571428571428,0.728154761904762,2.1405737955193875,0.6326537698412699,1.8928267382255988,0.4004838671579743,0.42174436543446114,0.4701632475907029,0.34976411599394086,58.42857142857143,7.213303406328217,56.75,6.000757527936867,1.0034250185676346,0.10889019515722236,1.0016043419683858,0.09260876602318951,0.0,0.15019345238095239,0,0.0,0.0,16,4,2,1,0.0,0.0,0.0,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
PORT_OF_VIRGINIA,2022-04-18,15.860724206349204,19,13.53165013227513,23,92,91,32.03828538359788,0.9891304347826086,151.19333333333333,0.0,17.843619047619047,116.98861111111111,36.65231746031746,35,5,30,74561.64705882352,0.14285714285714285,1.1721204769046505,0.0,287.1672222222222,56.834722222222226,8.979391891891892,47.81819658119658,6.674835390946503,16.71859623015873,14.237225529100527,13.977514880952382,37,65,27,14.50788525132275,10.384561838624338,8.396744378306877,1.02803738317757,0.8920863309352518,1.0267857142857142,128.99409722222222,108.97314025033786,112.13855654761905,91.64255265575423,15.219462100812546,1.0188534646511627,15.456065552957293,1.077261372252815,44.25,12.968980084973712,39.607142857142854,11.15458091210402,0.9898810066287851,0.08604232611373168,1.0054747422616965,0.08111082397101912,151.19333333333333,-0.8578720238095272,5,0.75,23.589652777777776,16,4,2,1,34.08777777777778,119.58444444444444,174.34833333333333,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
HOUSTON,2022-04-19,10.79234126984127,18,8.467566137566136,17,92,90,22.209499007936504,0.9782608695652174,130.665,0.0,21.11184988179669,88.23805555555556,46.69083333333334,47,17,30,45511.913043478264,0.3617021276595745,1.2745505726800679,170.6063888888889,282.9972222222222,261.7675,25.095315656565653,66.51465277777778,57.79521771771772,14.356643518518519,18.42243716931217,19.11363921957672,22,28,37,10.695190145502643,9.119973544973545,7.63163525132275,1.175,1.0588235294117647,1.0217391304347827,230.6849107142857,86.33095313434613,183.5362698412698,83.81665146607217,17.35006176776266,3.2623424333956166,18.454173191846184,2.6526826477245784,31.142857142857142,5.622140660679457,28.553571428571427,5.926580012903758,1.0308391176348175,0.10826985205980733,1.0236224109243481,0.10618953777808603,-39.941388888888895,-3.564302248677249,1,0.9642857142857142,-32.775625,16,4,2,2,149.05333333333334,172.5586111111111,147.32805555555555,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
LOS_ANGELES_LONG_BEACH,2022-04-19,10.923181216931216,17,27.206185515873017,41,58,53,40.628267195767194,0.9137931034482759,125.64777777777778,0.0,19.59863005050505,175.05944444444444,74.21785353535354,44,12,32,58873.78048780488,0.2727272727272727,0.4014962410132159,94.03888888888889,75.4525,34.18,12.482374727668844,15.51986111111111,5.236684027777778,9.574454365079365,11.730266203703703,10.838835978835977,51,46,48,20.076519510582006,24.337341269841268,28.453381283068783,1.03125,1.0461538461538462,0.9491525423728814,78.33228174603174,30.46636281811623,88.36306051587302,65.81181669173712,10.53685834750567,0.9275566867486453,11.815098733938019,1.5922634132238906,53.57142857142857,10.185060124292349,54.232142857142854,9.09743434646889,1.0115673232252063,0.19221725596361972,1.0118541360020312,0.15860599332771863,31.608888888888885,1.3487268518518505,25,0.8571428571428571,22.866944444444442,16,4,2,2,69.62583333333333,124.76777777777778,140.05833333333334,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
NEW_YORK_NEW_JERSEY,2022-04-19,0.5666848544973545,3,13.00088458994709,25,52,48,15.069113756613755,0.9230769230769231,0.0,0.0,0.0,122.17694444444444,48.22057493540052,43,0,43,71086.37209302325,0.0,0.043588176679573216,0.0,0.0,6.796111111111111,0.0,0.0,0.5281722222222222,0.9222585978835978,0.04551917989417989,0.37200396825396825,57,64,50,15.449064153439153,11.55641369047619,11.303943452380953,1.0416666666666667,0.8805970149253731,1.1929824561403508,0.728154761904762,2.1405737955193875,0.6326537698412699,1.8928267382255988,0.4157936507936508,0.42909989307753577,0.47717926232993196,0.352803252721292,58.07142857142857,7.625146368618595,56.69642857142857,6.092975516884235,1.0010183955410654,0.10641084768287672,1.0035786172793046,0.09299001893206595,0.0,-0.35557374338624326,0,0.0,-1.6990277777777778,16,4,2,2,0.0,0.0,0.0,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
PORT_OF_VIRGINIA,2022-04-19,15.677041997354495,19,14.146666666666668,23,84,84,32.45556547619048,1.0,151.19333333333333,0.0,17.529791666666668,58.139722222222225,33.90732638888889,32,4,28,74886.32258064517,0.125,1.1081792175321272,0.0,287.1672222222222,56.834722222222226,10.69759009009009,47.40690170940171,6.436448412698413,16.646731150793652,14.893678902116399,13.928052248677247,37,65,28,14.134875992063492,11.733103505291005,7.600236441798941,1.0373831775700935,0.9219858156028369,1.0660377358490567,132.36404761904762,108.11461165460497,113.21310515873016,91.74314172829592,15.286719576719577,0.9957280718129945,15.428899695294785,1.046554645544044,44.535714285714285,12.6593023705075,39.464285714285715,11.16156438320899,0.9885361752179599,0.0857378814999879,1.0059544973302539,0.08092984717847466,151.19333333333333,-0.9696891534391572,6,0.75,23.589652777777776,16,4,2,2,34.08777777777778,119.58444444444444,79.52888888888889,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
HOUSTON,2022-04-20,10.880453042328043,18,8.400605158730158,17,78,84,22.054087301587302,1.0769230769230769,130.665,0.0,22.950178062678063,85.76833333333333,47.060591168091165,39,16,23,46119.58974358974,0.41025641025641024,1.2951987192280727,97.2,283.4769444444444,280.6138888888889,12.813408119658119,61.14714157706093,60.786776315789474,13.319050925925927,18.531385582010582,18.638940145502644,26,31,38,10.212714947089946,9.203968253968254,8.048050595238095,1.064516129032258,0.975609756097561,1.010204081632653,226.00267857142856,88.11942790545079,181.51140376984128,83.69757851530103,17.05287255527211,3.4682592647306953,18.31156010841837,2.8427876835674546,31.5,6.286375626584698,28.875,6.418899650818076,1.0292863226037614,0.10871605778220651,1.0248367762691484,0.1052542569566366,33.46499999999999,-2.4385978835978843,2,0.9642857142857142,-37.48722222222222,16,4,2,3,149.05333333333334,172.5586111111111,147.32805555555555,2.850260365,2137.0,9280.130078,57.2,291454.0,171473.0,-119981.0
